episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1062, 1397.673730880022, 1, 17.93953206099104, 771, 758012,                                             758012, 9.06907844543457, 173.37130737304688
1063, 1341.5066237449646, 1, 16.142741368035786, 691, 758703,                                             758703, 10.27669620513916, 172.20452880859375
1064, 1147.8707909882069, 1, 18.36856674903538, 784, 759487,                                             759487, 10.219125747680664, 174.66004943847656
1065, 1614.268644452095, 1, 11.929657466011122, 510, 759997,                                             759997, 10.579666137695312, 173.40748596191406
1066, 1891.6436106860638, 1, 9.947460527066141, 414, 760411,                                             760411, 9.971246719360352, 174.62254333496094
1067, 1446.2735184133053, 1, 16.134261028957553, 681, 761092,                                             761092, 10.907002449035645, 172.3011474609375
1068, 1406.4725118279457, 1, 16.95790430402849, 737, 761829,                                             761829, 9.91521167755127, 174.30242919921875
1069, 1750.4494872391224, 1, 12.329162716050632, 508, 762337,                                             762337, 9.309979438781738, 173.99391174316406
1070, 1856.3215220570564, 1, 10.528603416052647, 454, 762791,                                             762791, 9.442174911499023, 172.23704528808594
1071, 1420.5720318853855, 1, 13.955531627987511, 593, 763384,                                             763384, 9.451630592346191, 172.93276977539062
1072, 1528.4025235176086, 1, 14.334180189995095, 592, 763976,                                             763976, 10.836639404296875, 172.2964324951172
1073, 1335.0359978079796, 1, 16.939729856094345, 712, 764688,                                             764688, 9.685389518737793, 174.45083618164062
1074, 1614.5677270293236, 1, 11.329064292018302, 481, 765169,                                             765169, 9.950172424316406, 173.01284790039062
1075, 1674.8444794118404, 1, 9.924646948929876, 409, 765578,                                             765578, 9.312697410583496, 175.14633178710938
1076, 2058.5223019719124, 1, 7.749512534937821, 322, 765900,                                             765900, 9.183525085449219, 172.3550567626953
1077, 1350.5802378058434, 1, 15.736089971032925, 668, 766568,                                             766568, 11.570773124694824, 173.73370361328125
1078, 1913.4682793617249, 1, 8.52680520596914, 360, 766928,                                             766928, 10.114831924438477, 173.01625061035156
1079, 1789.6479926109314, 1, 11.732213326031342, 502, 767430,                                             767430, 11.154436111450195, 174.3249053955078
1080, 1522.165795147419, 1, 12.964379747048952, 540, 767970,                                             767970, 10.16634750366211, 172.263671875
1081, 1426.6594014763832, 1, 11.699963541934267, 505, 768475,                                             768475, 10.738656044006348, 172.6898956298828
1082, 2173.3355359733105, 1, 7.7193189800018445, 320, 768795,                                             768795, 9.26163101196289, 173.01736450195312
1083, 1617.0937786102295, 1, 10.557016285019927, 455, 769250,                                             769250, 8.45780086517334, 173.63267517089844
1084, 2030.173183977604, 1, 9.551186296041124, 398, 769648,                                             769648, 9.775171279907227, 172.57394409179688
1085, 1411.8977356553078, 1, 15.740243982058018, 655, 770303,                                             770303, 9.098299980163574, 172.34454345703125
1086, 1650.0664156079292, 1, 11.95766784006264, 503, 770806,                                             770806, 10.396787643432617, 173.18955993652344
1087, 1553.6728907227516, 1, 11.926915526972152, 507, 771313,                                             771313, 11.79776382446289, 175.034423828125
1088, 1804.4289346933365, 1, 8.54592321102973, 362, 771675,                                             771675, 10.85935115814209, 172.20330810546875
1089, 1778.673542290926, 1, 12.52551157597918, 519, 772194,                                             772194, 11.585762977600098, 173.52249145507812
1090, 1665.1007615327835, 1, 10.351047234027646, 434, 772628,                                             772628, 10.449907302856445, 173.41293334960938
1091, 2138.466337144375, 1, 8.859931446029805, 377, 773005,                                             773005, 10.717754364013672, 173.01416015625
1092, 1803.004150122404, 1, 9.951087021036074, 422, 773427,                                             773427, 9.833930969238281, 172.62147521972656
1093, 1794.6050381660461, 1, 9.726699044927955, 398, 773825,                                             773825, 10.812155723571777, 173.4453582763672
1094, 1681.8398746699095, 1, 13.733721517026424, 574, 774399,                                             774399, 10.423355102539062, 170.51393127441406
1095, 1699.2778660953045, 1, 10.928045426961035, 454, 774853,                                             774853, 9.68874740600586, 174.453369140625
1096, 1692.9524411857128, 1, 11.352424372918904, 468, 775321,                                             775321, 11.461115837097168, 171.8786163330078
1097, 1446.4086588025093, 1, 15.541178832994774, 647, 775968,                                             775968, 10.081868171691895, 173.23809814453125
1098, 1566.6290933191776, 1, 11.154770296067, 469, 776437,                                             776437, 9.648517608642578, 173.83575439453125
1099, 1581.657079577446, 1, 9.926927232998423, 415, 776852,                                             776852, 9.849198341369629, 173.80783081054688
1100, 2003.8214548230171, 1, 8.745827196980827, 359, 777211,                                             777211, 11.64576244354248, 172.92611694335938
1101, 1621.3129450380802, 1, 11.999617586028762, 492, 777703,                                             777703, 10.471646308898926, 175.47021484375
1102, 1682.2125088870525, 1, 10.354602359002456, 425, 778128,                                             778128, 8.665267944335938, 173.3594512939453
1103, 1730.9318023324013, 1, 9.730222166981548, 393, 778521,                                             778521, 9.31762981414795, 172.81690979003906
1104, 1984.879061371088, 1, 9.544657680089585, 396, 778917,                                             778917, 9.04642105102539, 174.0018310546875
1105, 1276.8112183213234, 1, 19.344662109971978, 833, 779750,                                             779750, 9.816315650939941, 173.7580108642578
1106, 1396.7184232473373, 1, 15.16412929398939, 644, 780394,                                             780394, 10.224437713623047, 174.3188934326172
1107, 1453.3137520849705, 1, 16.537578405928798, 694, 781088,                                             781088, 10.005783081054688, 173.379638671875
